#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Gold Strike (Gottlieb) (1975) (2.00);Gold Strike (Gottlieb) (1975) (2.00);Future Pinball;;;;;;;;;;;;;;
Goldorak (Original) (2013) (1.1);Goldorak (Original) (2013) (1.1);Future Pinball;;;;;;;;;;;;;;
Goldrake (Original) (2015) (1.0);Goldrake (Original) (2015) (1.0);Future Pinball;;;;;;;;;;;;;;
Gone in 60 Seconds;Gone in 60 Seconds;Future Pinball;;;;;;;;;;;;;;
The Good The Bad And The Ugly (Original) (1.1);The Good The Bad And The Ugly (Original) (1.1);Future Pinball;;;;;;;;;;;;;;
The Goonies (Original) (0.99);The Goonies (Original) (0.99);Future Pinball;;;;;;;;;;;;;;
Gorgar (Williams) (1979) (Ultimate) (1.01);Gorgar (Williams) (1979) (Ultimate) (1.01);Future Pinball;;;;;;;;;;;;;;
Gradius (Original) (2015) (1.0);Gradius (Original) (2015) (1.0);Future Pinball;;;;;;;;;;;;;;
Grand Prix (Williams) (1976) (1.20);Grand Prix (Williams) (1976) (1.20);Future Pinball;;;;;;;;;;;;;;
Gremlins Mega Madness (Original) (Physics 2,5);Gremlins Mega Madness (Original) (Physics 2,5);Future Pinball;;;;;;;;;;;;;;
Grievous (Original) (2015) (2.0);Grievous (Original) (2015) (2.0);Future Pinball;;;;;;;;;;;;;;
Gulfstream;Gulfstream;Future Pinball;;;;;;;;;;;;;;
Happy Clown (Gottlieb) (1964) (3.0);Happy Clown (Gottlieb) (1964) (3.0);Future Pinball;;;;;;;;;;;;;;
Heavy Metal (Original) (1981 Edition);Heavy Metal (Original) (1981 Edition);Future Pinball;;;;;;;;;;;;;;
Heavy Metal Meltdown (Bally) (1987) (1.1);Heavy Metal Meltdown (Bally) (1987) (1.1);Future Pinball;;;;;;;;;;;;;;
Hell (Gottlieb) (1980) (1.0);Hell (Gottlieb) (1980) (1.0);Future Pinball;;;;;;;;;;;;;;
Hellraiser (Original) (2014) (1.0);Hellraiser (Original) (2014) (1.0);Future Pinball;;;;;;;;;;;;;;
High Hand (Gottlieb) (1973) (2.00);High Hand (Gottlieb) (1973) (2.00);Future Pinball;;;;;;;;;;;;;;
High Speed Hot Pursuit (Williams) (1986) (Ultimate) (1.03);High Speed Hot Pursuit (Williams) (1986) (Ultimate) (1.03);Future Pinball;;;;;;;;;;;;;;
Honkies From Outer Space (Original) (2014) (1.0);Honkies From Outer Space (Original) (2014) (1.0);Future Pinball;;;;;;;;;;;;;;
Hot Tip SS (Williams) (1977) (100);Hot Tip SS (Williams) (1977) (100);Future Pinball;;;;;;;;;;;;;;
Hulk (Gottlieb) (1970) (1.01);Hulk (Gottlieb) (1970) (1.01);Future Pinball;;;;;;;;;;;;;;
Hungry Dead, The (Original) (1.0);Hungry Dead, The (Original) (1.0);Future Pinball;;;;;;;;;;;;;;
I Robot (Original) (1.2);I Robot (Original) (1.2);Future Pinball;;;;;;;;;;;;;;
Indiana Jones And The Kingdom Of Crystall Skull (21.05.2013);Indiana Jones And The Kingdom Of Crystall Skull (21.05.2013);Future Pinball;;;;;;;;;;;;;;
Indiana Jones Pinball Adventure (Williams) (1993) (Ultimate Edition) (1.01);Indiana Jones Pinball Adventure (Williams) (1993) (Ultimate Edition) (1.01);Future Pinball;;;;;;;;;;;;;;
Iron Man (Stern) (2010) (Gold Edition) (1.07);Iron Man (Stern) (2010) (Gold Edition) (1.07);Future Pinball;;;;;;;;;;;;;;
Iron Man (Stern) (2010) (Ultimate) (1.04);Iron Man (Stern) (2010) (Ultimate) (1.04);Future Pinball;;;;;;;;;;;;;;
Jaws (Original) (Ultimate) (1.01);Jaws (Original) (Ultimate) (1.01);Future Pinball;;;;;;;;;;;;;;
Joker Poker (Gottlieb) (1978) (UE) (1.01);Joker Poker (Gottlieb) (1978) (UE) (1.01);Future Pinball;;;;;;;;;;;;;;
Jokerz! (Williams) (1988) (1.0);Jokerz! (Williams) (1988) (1.0);Future Pinball;;;;;;;;;;;;;;
Journey To The Center Of The Earth (Original) (2013) (1.0);Journey To The Center Of The Earth (Original) (2013) (1.0);Future Pinball;;;;;;;;;;;;;;
Jumaci (Jumaci SL) () (1.0);Jumaci (Jumaci SL) () (1.0);Future Pinball;;;;;;;;;;;;;;
Jumanji (Original) (2014) (1.2);Jumanji (Original) (2014) (1.2);Future Pinball;;;;;;;;;;;;;;
Jungle (Williams) (1960) (2.0);Jungle (Williams) (1960) (2.0);Future Pinball;;;;;;;;;;;;;;
Jungle Boy (Original) (1.0);Jungle Boy (Original) (1.0);Future Pinball;;;;;;;;;;;;;;
Jungle Lord (Williams) (1981) (1.1);Jungle Lord (Williams) (1981) (1.1);Future Pinball;;;;;;;;;;;;;;
Jungle Queen (Gottlieb) (1977) (1.0);Jungle Queen (Gottlieb) (1977) (1.0);Future Pinball;;;;;;;;;;;;;;
Junk Yard (Williams) (1996) (1.0);Junk Yard (Williams) (1996) (1.0);Future Pinball;;;;;;;;;;;;;;
Junkyard Cats (Original) (1.0);Junkyard Cats (Original) (1.0);Future Pinball;;;;;;;;;;;;;;
Jurassic Park (Data East) (1993) (UE) (1.05);Jurassic Park (Data East) (1993) (UE) (1.05);Future Pinball;;;;;;;;;;;;;;
Kali's Bloodthirst (Original) (2013) (1.0);Kali's Bloodthirst (Original) (2013) (1.0);Future Pinball;;;;;;;;;;;;;;
Kang & Kodos (Original) (2015) (1.0);Kang & Kodos (Original) (2015) (1.0);Future Pinball;;;;;;;;;;;;;;
Killer Klowns From Outer Space (Original) (1.5);Killer Klowns From Outer Space (Original) (1.5);Future Pinball;;;;;;;;;;;;;;
King Kong (Data East) (1990) (1.1);King Kong (Data East) (1990) (1.1);Future Pinball;;;;;;;;;;;;;;
King Kong (Original) (2014) (1.0);King Kong (Original) (2014) (1.0);Future Pinball;;;;;;;;;;;;;;
The King of Dragons (Original) (2014) (1.10);The King of Dragons (Original) (2014) (1.10);Future Pinball;;;;;;;;;;;;;;
Kiss (Bally) (1979) (UE) (1.1);Kiss (Bally) (1979) (UE) (1.1);Future Pinball;;;;;;;;;;;;;;
Klingons (Original) (2015) (2.0);Klingons (Original) (2015) (2.0);Future Pinball;;;;;;;;;;;;;;
Klondike (Williams) (1971) (1.2);Klondike (Williams) (1971) (1.2);Future Pinball;;;;;;;;;;;;;;
Knight Rider (Original) (Physics 2.5);Knight Rider (Original) (Physics 2.5);Future Pinball;;;;;;;;;;;;;;
La Petite Vie (Original) (2014) (1.2);La Petite Vie (Original) (2014) (1.2);Future Pinball;;;;;;;;;;;;;;
Ladies of Comics Demo (Original) (2014) (1.0);Ladies of Comics Demo (Original) (2014) (1.0);Future Pinball;;;;;;;;;;;;;;
Lady Death (Bally) (1981) (Hellfire Edition) (1.4);Lady Death (Bally) (1981) (Hellfire Edition) (1.4);Future Pinball;;;;;;;;;;;;;;
Laser War (Data East) (1987) (1.0);Laser War (Data East) (1987) (1.0);Future Pinball;;;;;;;;;;;;;;
Last Action Hero (Data East) (1993) (1.0);Last Action Hero (Data East) (1993) (1.0);Future Pinball;;;;;;;;;;;;;;
Lectronamo (Stern) (1978) (3.0);Lectronamo (Stern) (1978) (3.0);Future Pinball;;;;;;;;;;;;;;
Legend of Zelda (Original) (1.1);Legend of Zelda (Original) (1.1);Future Pinball;;;;;;;;;;;;;;
Lethal Weapon 3 (Data East) (1992) (1.5);Lethal Weapon 3 (Data East) (1992) (1.5);Future Pinball;;;;;;;;;;;;;;
Li II (Original) (2014) (1.8b);Li II (Original) (2014) (1.8b);Future Pinball;;;;;;;;;;;;;;
Lightning (Stern) (1981) (1.0);Lightning (Stern) (1981) (1.0);Future Pinball;;;;;;;;;;;;;;
Little Chief (Williams) (1975) (1.0);Little Chief (Williams) (1975) (1.0);Future Pinball;;;;;;;;;;;;;;
Lord Of The Rings (Stern) (2003) (1.2);Lord Of The Rings (Stern) (2003) (1.2);Future Pinball;;;;;;;;;;;;;;
Lost In Space (Sega) (1998) (WIP);Lost In Space (Sega) (1998) (WIP);Future Pinball;;;;;;;;;;;;;;
Lost World (Bally) (1977) (1.0);Lost World (Bally) (1977) (1.0);Future Pinball;;;;;;;;;;;;;;
Lunch Takeout (Original) (1.0);Lunch Takeout (Original) (1.0);Future Pinball;;;;;;;;;;;;;;
