#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Atomic Gnom (Germany);Atomic Gnom (Germany);Atari 800;;;;;;;;;;;;;;
Atomit II (Germany);Atomit II (Germany);Atari 800;;;;;;;;;;;;;;
Atomix Plus, The (Czech Republic);Atomix Plus, The (Czech Republic);Atari 800;;;;;;;;;;;;;;
Attack at EP-CYG-4 (USA);Attack at EP-CYG-4 (USA);Atari 800;;;;;;;;;;;;;;
Attack of the Mutant Camels (HESWare) (USA);Attack of the Mutant Camels (HESWare) (USA);Atari 800;;;;;;;;;;;;;;
Attack of the Mutant Camels (Llamasoft) (Europe);Attack of the Mutant Camels (Llamasoft) (Europe);Atari 800;;;;;;;;;;;;;;
Attank! (USA);Attank! (USA);Atari 800;;;;;;;;;;;;;;
Aurum (Poland);Aurum (Poland);Atari 800;;;;;;;;;;;;;;
AutoDuel (USA) (Disk 1 Side A);AutoDuel (USA) (Disk 1 Side A);Atari 800;;;;;;;;;;;;;;
AutoDuel (USA) (Disk 1 Side B);AutoDuel (USA) (Disk 1 Side B);Atari 800;;;;;;;;;;;;;;
AutoDuel (USA) (Disk 2 Side A);AutoDuel (USA) (Disk 2 Side A);Atari 800;;;;;;;;;;;;;;
AutoDuel (USA) (Disk 2 Side B);AutoDuel (USA) (Disk 2 Side B);Atari 800;;;;;;;;;;;;;;
Avalanche (USA);Avalanche (USA);Atari 800;;;;;;;;;;;;;;
Axilox (Poland);Axilox (Poland);Atari 800;;;;;;;;;;;;;;
Axis Assassin (USA);Axis Assassin (USA);Atari 800;;;;;;;;;;;;;;
Aztec (USA);Aztec (USA);Atari 800;;;;;;;;;;;;;;
Aztec Challenge (1982) (USA);Aztec Challenge (1982) (USA);Atari 800;;;;;;;;;;;;;;
Aztec Challenge (1983) (USA);Aztec Challenge (1983) (USA);Atari 800;;;;;;;;;;;;;;
B-1 Nuclear Bomber (USA);B-1 Nuclear Bomber (USA);Atari 800;;;;;;;;;;;;;;
BC's Quest for Tires (USA);BC's Quest for Tires (USA);Atari 800;;;;;;;;;;;;;;
BMX Simulator (Europe);BMX Simulator (Europe);Atari 800;;;;;;;;;;;;;;
Babel (USA);Babel (USA);Atari 800;;;;;;;;;;;;;;
Backgammon (Dynacomp) (USA);Backgammon (Dynacomp) (USA);Atari 800;;;;;;;;;;;;;;
Backgammon (TK Computer Products) (USA);Backgammon (TK Computer Products) (USA);Atari 800;;;;;;;;;;;;;;
Bacterion! (USA) (Unl);Bacterion! (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Bagels Supreme (USA);Bagels Supreme (USA);Atari 800;;;;;;;;;;;;;;
Baja Buggies (USA);Baja Buggies (USA);Atari 800;;;;;;;;;;;;;;
Ball-Cracker (Germany);Ball-Cracker (Germany);Atari 800;;;;;;;;;;;;;;
Ballblazer (USA);Ballblazer (USA);Atari 800;;;;;;;;;;;;;;
Ballistic Interceptor (USA);Ballistic Interceptor (USA);Atari 800;;;;;;;;;;;;;;
Balloon Crazy (USA) (Unl);Balloon Crazy (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Balloon Pop (USA);Balloon Pop (USA);Atari 800;;;;;;;;;;;;;;
Ballyhoo (USA) (Side A);Ballyhoo (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Ballyhoo (USA) (Side B);Ballyhoo (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Banana (France) (Unl);Banana (France) (Unl);Atari 800;;;;;;;;;;;;;;
Bandits (USA);Bandits (USA);Atari 800;;;;;;;;;;;;;;
Bank Bang! (Poland);Bank Bang! (Poland);Atari 800;;;;;;;;;;;;;;
Bannercatch (USA);Bannercatch (USA);Atari 800;;;;;;;;;;;;;;
Banzai (Poland);Banzai (Poland);Atari 800;;;;;;;;;;;;;;
Barbarian (Poland);Barbarian (Poland);Atari 800;;;;;;;;;;;;;;
Barge (USA);Barge (USA);Atari 800;;;;;;;;;;;;;;
Barkonid (Europe);Barkonid (Europe);Atari 800;;;;;;;;;;;;;;
Barnstorm (USA);Barnstorm (USA);Atari 800;;;;;;;;;;;;;;
Barnyard Blaster (USA);Barnyard Blaster (USA);Atari 800;;;;;;;;;;;;;;
Baseball (Canada);Baseball (Canada);Atari 800;;;;;;;;;;;;;;
Basil the Great Mouse Detective (Europe);Basil the Great Mouse Detective (Europe);Atari 800;;;;;;;;;;;;;;
Basketball (USA);Basketball (USA);Atari 800;;;;;;;;;;;;;;
Battalion Commander (USA);Battalion Commander (USA);Atari 800;;;;;;;;;;;;;;
Battle Of Britain (USA);Battle Of Britain (USA);Atari 800;;;;;;;;;;;;;;
Battle Ships (Poland) (Side A);Battle Ships (Poland) (Side A);Atari 800;;;;;;;;;;;;;;
Battle Ships (Poland) (Side B);Battle Ships (Poland) (Side B);Atari 800;;;;;;;;;;;;;;
Battle Trek (USA);Battle Trek (USA);Atari 800;;;;;;;;;;;;;;
Battle for Normandy (USA);Battle for Normandy (USA);Atari 800;;;;;;;;;;;;;;
Battle of Antietam (USA) (Side A);Battle of Antietam (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Battle of Antietam (USA) (Side B);Battle of Antietam (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Battle of Chickamauga, The (USA);Battle of Chickamauga, The (USA);Atari 800;;;;;;;;;;;;;;
Battle of Shiloh, The (USA);Battle of Shiloh, The (USA);Atari 800;;;;;;;;;;;;;;
BattleZone (USA);BattleZone (USA);Atari 800;;;;;;;;;;;;;;
Battlecruiser I (USA) (Side A);Battlecruiser I (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Battlecruiser I (USA) (Side B);Battlecruiser I (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Batty Builders (Europe);Batty Builders (Europe);Atari 800;;;;;;;;;;;;;;
Beach Head (USA);Beach Head (USA);Atari 800;;;;;;;;;;;;;;
Beach Head II - The Dictator Strikes Back (USA);Beach Head II - The Dictator Strikes Back (USA);Atari 800;;;;;;;;;;;;;;
Beach Landing (USA);Beach Landing (USA);Atari 800;;;;;;;;;;;;;;
Beamrider (USA);Beamrider (USA);Atari 800;;;;;;;;;;;;;;
Bean Machine, The (USA);Bean Machine, The (USA);Atari 800;;;;;;;;;;;;;;
Beat the Beatles (USA);Beat the Beatles (USA);Atari 800;;;;;;;;;;;;;;
Beef Drop (USA) (Unl);Beef Drop (USA) (Unl);Atari 800;;;;;;;;;;;;;;
Beer Belly Burt's Brew Biz (Europe);Beer Belly Burt's Brew Biz (Europe);Atari 800;;;;;;;;;;;;;;
Belljumper 1K (Slovakia) (Unl);Belljumper 1K (Slovakia) (Unl);Atari 800;;;;;;;;;;;;;;
Bellum (USA);Bellum (USA);Atari 800;;;;;;;;;;;;;;
Beneath Apple Manor - The Special Edition (USA);Beneath Apple Manor - The Special Edition (USA);Atari 800;;;;;;;;;;;;;;
Beneath the Pyramids (USA);Beneath the Pyramids (USA);Atari 800;;;;;;;;;;;;;;
Berserker Raids (USA);Berserker Raids (USA);Atari 800;;;;;;;;;;;;;;
Bertyx (Poland);Bertyx (Poland);Atari 800;;;;;;;;;;;;;;
Berzerk (USA) (Proto);Berzerk (USA) (Proto);Atari 800;;;;;;;;;;;;;;
Beta Fighter (USA);Beta Fighter (USA);Atari 800;;;;;;;;;;;;;;
Bewitch Castle, The (Europe);Bewitch Castle, The (Europe);Atari 800;;;;;;;;;;;;;;
Beyond Castle Wolfenstein (USA);Beyond Castle Wolfenstein (USA);Atari 800;;;;;;;;;;;;;;
Bilbo (Germany);Bilbo (Germany);Atari 800;;;;;;;;;;;;;;
Billiards (Europe);Billiards (Europe);Atari 800;;;;;;;;;;;;;;
Bio-Defense (Europe);Bio-Defense (Europe);Atari 800;;;;;;;;;;;;;;
Birth of the Phoenix (USA);Birth of the Phoenix (USA);Atari 800;;;;;;;;;;;;;;
Bismarck (USA);Bismarck (USA);Atari 800;;;;;;;;;;;;;;
Black Lamp (Europe);Black Lamp (Europe);Atari 800;;;;;;;;;;;;;;
Black Out (Europe) (Unl);Black Out (Europe) (Unl);Atari 800;;;;;;;;;;;;;;
Blackhawk (USA);Blackhawk (USA);Atari 800;;;;;;;;;;;;;;
Blackjack (USA) (Side A);Blackjack (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Blackjack (USA) (Side B);Blackjack (USA) (Side B);Atari 800;;;;;;;;;;;;;;
Blackjack Casino (USA);Blackjack Casino (USA);Atari 800;;;;;;;;;;;;;;
Blade of Blackpoole, The (USA) (Side A);Blade of Blackpoole, The (USA) (Side A);Atari 800;;;;;;;;;;;;;;
Blade of Blackpoole, The (USA) (Side B);Blade of Blackpoole, The (USA) (Side B);Atari 800;;;;;;;;;;;;;;
