#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Drummer (Original) (2006) (Anthias) (WIP Alpha);Drummer (Original) (2006) (Anthias) (WIP Alpha);Future Pinball;;;;;;;;;;;;;;
Duck Tales (Original) (2010) (Mark1) (2.0.0);Duck Tales (Original) (2010) (Mark1) (2.0.0);Future Pinball;;;;;;;;;;;;;;
Dungeons & Dragons (Original) (2011) (NandoMagoo) (1.0);Dungeons & Dragons (Original) (2011) (NandoMagoo) (1.0);Future Pinball;;;;;;;;;;;;;;
Easter Delivery (Original) (2010) (Mystman) (0.9.1);Easter Delivery (Original) (2010) (Mystman) (0.9.1);Future Pinball;;;;;;;;;;;;;;
Eight Ball (Bally) (1977) (Popotte) (1.00);Eight Ball (Bally) (1977) (Popotte) (1.00);Future Pinball;;;;;;;;;;;;;;
Eight Ball Champ (Bally) (1985) (Scapino) (1.3);Eight Ball Champ (Bally) (1985) (Scapino) (1.3);Future Pinball;;;;;;;;;;;;;;
Eight Ball Deluxe (Bally) (1980) (AnnahM,  Phileosophos) (1.01);Eight Ball Deluxe (Bally) (1980) (AnnahM,  Phileosophos) (1.01);Future Pinball;;;;;;;;;;;;;;
El Dorado (Gottlieb) (1975) (Greywolf,  Popotte) (5.0);El Dorado (Gottlieb) (1975) (Greywolf,  Popotte) (5.0);Future Pinball;;;;;;;;;;;;;;
El Toro (Bally) (1970) (Margoni) (1.0);El Toro (Bally) (1970) (Margoni) (1.0);Future Pinball;;;;;;;;;;;;;;
Elf Possessed (Original) (2005) (Tii) (1.1);Elf Possessed (Original) (2005) (Tii) (1.1);Future Pinball;;;;;;;;;;;;;;
Elric Of Melnibone (Original) (2006) (sphere) (1.4);Elric Of Melnibone (Original) (2006) (sphere) (1.4);Future Pinball;;;;;;;;;;;;;;
Elton (Original) (2010) (Mark1) (1.0);Elton (Original) (2010) (Mark1) (1.0);Future Pinball;;;;;;;;;;;;;;
Emerald Altar (Original) (2006) (sphere) (1.7);Emerald Altar (Original) (2006) (sphere) (1.7);Future Pinball;;;;;;;;;;;;;;
Erster Versuch (Original) (2006) (Rainer Schramm) (1.01);Erster Versuch (Original) (2006) (Rainer Schramm) (1.01);Future Pinball;;;;;;;;;;;;;;
