#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
Transformers Prime - The Game (USA);Transformers Prime: The Game (USA);Nintendo Wii U;;2012;Activision;Action;;;;;0;;;;;
Transformers - Rise of the Dark Spark (USA);Transformers: Rise of the Dark Spark (USA);Nintendo Wii U;;2014;Activision;Action;;;;;0;;;;;
Tumblestone (USA);Tumblestone (USA);Nintendo Wii U;;2016;Nighthawk Interactive;Puzzle;;;;;0;;;;;
Turbo - Super Stunt Squad (USA);Turbo: Super Stunt Squad (USA);Nintendo Wii U;;2013;D3Publisher;Action;;;;;0;;;;;
Voice, The - I Want You (USA);Voice, The - I Want You (USA);Nintendo Wii U;;2014;Activision;Rhythm;;;;;0;;;;;
Walking Dead, The - Survival Instinct (USA);Walking Dead, The: Survival Instinct (USA);Nintendo Wii U;;2013;Activision;Shooter;;;;;0;;;;;
Warriors Orochi 3 Hyper (USA);Warriors Orochi 3 Hyper (USA);Nintendo Wii U;;2012;Tecmo Koei Games;Beat-'Em-Up;;;;;0;;;;;
Watch Dogs (USA);Watch Dogs (USA);Nintendo Wii U;;2014;Ubisoft;Action;;;;;0;;;;;
Wheel of Fortune (USA);Wheel of Fortune (USA);Nintendo Wii U;;2012;THQ;Game Show;;;;;0;;;;;
Wii Fit U (USA);Wii Fit U (USA);Nintendo Wii U;;2014;Nintendo;Miscellaneous;;;;;0;;;;;
Wii Party U (USA);Wii Party U (USA);Nintendo Wii U;;2013;Nintendo;Mini-Games;;;;;0;;;;;
Wii Sports Club (USA);Wii Sports Club (USA);Nintendo Wii U;;2014;Nintendo;Sports;;;;;0;;;;;
Wipeout 3 (USA);Wipeout 3 (USA);Nintendo Wii U;;2012;Activision;Mini-Games;;;;;0;;;;;
Wipeout - Create & Crash (USA);Wipeout: Create & Crash (USA);Nintendo Wii U;;2013;Activision;Mini-Games;;;;;0;;;;;
Wonderful 101, The (USA);Wonderful 101, The (USA);Nintendo Wii U;;2013;Nintendo;Action;;;;;0;;;;;
Xenoblade Chronicles X (USA);Xenoblade Chronicles X (USA);Nintendo Wii U;;2015;Nintendo;Role-Playing;;;;;0;;;;;
Yo-Kai Watch Dance - Just Dance Special Version (Japan);Yo-Kai Watch Dance: Just Dance Special Version (Japan);Nintendo Wii U;;2015;Level 5;Rhythm ;;;;;0;;;;;
Yoshi's Woolly World (USA);Yoshi's Woolly World (USA);Nintendo Wii U;;2015;Nintendo;Platform;;;;;0;;;;;
Your Shape - Fitness Evolved 2013 (USA);Your Shape: Fitness Evolved 2013 (USA);Nintendo Wii U;;2012;Ubisoft;Miscellaneous;;;;;0;;;;;
ZombiU (USA);ZombiU (USA);Nintendo Wii U;;2012;Ubisoft;Shooter;;;;;0;;;;;
Zumba Fitness World Party (USA);Zumba Fitness World Party (USA);Nintendo Wii U;;2013;Majesco;Miscellaneous;;;;;0;;;;;
