#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
3D Pool (1989)(Firebird Software)[a];3D Pool (1989)(Firebird Software)[a];ZX Spectrum;;;;;;;;;;;;;;
3D Pyramid (1983)(Green Fish Software Enterprise);3D Pyramid (1983)(Green Fish Software Enterprise);ZX Spectrum;;;;;;;;;;;;;;
3D Quadracube (1983)(Artic Computing Ltd);3D Quadracube (1983)(Artic Computing Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Ravijn (1983)(Soft & Easy)(Re-release)(aka Blade Alley);3D Ravijn (1983)(Soft & Easy)(Re-release)(aka Blade Alley);ZX Spectrum;;;;;;;;;;;;;;
3D Seiddab Attack (1983)(Hewson Consultants)(16k);3D Seiddab Attack (1983)(Hewson Consultants)(16k);ZX Spectrum;;;;;;;;;;;;;;
3D Seiddab Attack (1984)(Hewson Consultants Ltd);3D Seiddab Attack (1984)(Hewson Consultants Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Snooker (1990)(Players Premier Software);3D Snooker (1990)(Players Premier Software);ZX Spectrum;;;;;;;;;;;;;;
3D Space Wars (1983)(Hewson Consultants)(16k);3D Space Wars (1983)(Hewson Consultants)(16k);ZX Spectrum;;;;;;;;;;;;;;
3D Space-Wars (1983)(Hewson Consultants Ltd);3D Space-Wars (1983)(Hewson Consultants Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Speed Duel (1983)(DK'Tronics);3D Speed Duel (1983)(DK'Tronics);ZX Spectrum;;;;;;;;;;;;;;
3D Starfighter (1988)(Code Masters Ltd);3D Starfighter (1988)(Code Masters Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Starfighter (1988)(Codemasters);3D Starfighter (1988)(Codemasters);ZX Spectrum;;;;;;;;;;;;;;
3D Starstrike (1984)(Realtime Games Software Ltd);3D Starstrike (1984)(Realtime Games Software Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Starstrike (1984)(Realtime Games Software);3D Starstrike (1984)(Realtime Games Software);ZX Spectrum;;;;;;;;;;;;;;
3D Stock Car Championship (1988)(Firebird Software Ltd);3D Stock Car Championship (1988)(Firebird Software Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Stock Car Championship (1988)(Firebird Software);3D Stock Car Championship (1988)(Firebird Software);ZX Spectrum;;;;;;;;;;;;;;
3D Strategy (1983)(Quicksilva Ltd);3D Strategy (1983)(Quicksilva Ltd);ZX Spectrum;;;;;;;;;;;;;;
3D Strategy (1983)(Quicksilva)(16k);3D Strategy (1983)(Quicksilva)(16k);ZX Spectrum;;;;;;;;;;;;;;
3D Tank Duel (1984)(Realtime Games Software Ltd);3D Tank Duel (1984)(Realtime Games Software Ltd);ZX Spectrum;;;;;;;;;;;;;;
