#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
gaplus;Gaplus;MAME (Advance);;1984;Namco;Shooter;;;;;0;;;;;
gemini;Gemini Wing;Final Burn Alpha;;1987;Tecmo;Shooter;;;;;0;;;;;
gigawing;Giga Wing;Final Burn Alpha;;1999;Capcom, supported by Takumi;Shooter;;;;;0;;;;;
gradius;Gradius;Final Burn Alpha;nemesis;1985;Konami;Shooter;;;;;0;;;;;
gradius2;Gradius II - GOFER no Yabou;Final Burn Alpha;vulcan;1988;Konami;Shooter;;;;;0;;;;;
gradius3;Gradius III;MAME (Advance);;1989;Konami;Shooter;;;;;0;;;;;
gradius4;Gradius IV: Fukkatsu;MAME (Advance);;1998;Konami;Shooter;;;;;0;;;;;
gratia;Gratia - Second Earth;MAME (Advance);;1996;Jaleco;Shooter;;;;;0;;;;;
grdnstrm;Guardian Storm;Final Burn Alpha;;1998;Afega (Apples Industries license);Shooter;;;;;0;;;;;
gulfwar2;Gulf War II;MAME (Advance);;1991;Comad;Shooter;;;;;0;;;;;
gunfront;"Gun &amp; Frontier";Final Burn Alpha;;1990;Taito Corporation Japan;Shooter;;;;;0;;;;;
gunnail;GunNail;MAME (Advance);;1993;NMK / Tecmo;Shooter;;;;;0;;;;;
gunbird;Gunbird;MAME (Advance);;1994;Psikyo;Shooter;;;;;0;;;;;
gunbird2;Gunbird 2;MAME (Advance);;1998;Psikyo;Shooter;;;;;0;;;;;
gunlock;Gunlock;MAME (Advance);;1993;Taito Corporation Japan;Shooter;;;;;0;;;;;
gyrodine;Gyrodine;Final Burn Alpha;;1984;Crux (Taito Corporation license);Shooter;;;;;0;;;;;
gyruss;Gyruss;Final Burn Alpha;;1983;Konami;Shooter;;;;;0;;;;;
hal21;HAL21;MAME (Advance);;1985;SNK;Shooter;;;;;0;;;;;
hachamf;Hacha Mecha Fighter;MAME (Advance);;1991;NMK;Shooter;;;;;0;;;;;
halleys;Halley's Comet;MAME (Advance);;1986;Taito America Corporation (Coin-It license);Shooter;;;;;0;;;;;
hvymetal;Heavy Metal;MAME (Advance);;1985;Sega;Shooter;;;;;0;;;;;
hellfire;Hellfire;MAME (Advance);;1989;Toaplan (Taito license);Shooter;;;;;0;;;;;
hyprduel;Hyper Duel;MAME (Advance);;1993;Technosoft;Shooter;;;;;0;;;;;
imgfight;Image Fight;MAME (Advance);;1988;Irem;Shooter;;;;;0;;;;;
inthuntu;In The Hunt;MAME (Advance);inthunt;1993;Irem America;Shooter;;;;;0;;;;;
insectx;Insector X;Final Burn Alpha;;1989;Taito Corporation Japan;Shooter;;;;;0;;;;;
ironclad;Ironclad;Final Burn Alpha;1996;Saurus;Shooter;;;;;0;;;;;
strahl;Koutetsu Yousai Strahl;MAME (Advance);;1992;UPL;Shooter;;;;;0;;;;;
lresort;Last Resort;Final Burn Alpha;;1992;SNK;Shooter;;;;;0;;;;;
lwings;Legendary Wings;Final Burn Alpha;;1986;Capcom;Shooter;;;;;0;;;;;
lethalth;Lethal Thunder;MAME (Advance);;1991;Irem;Shooter;;;;;0;;;;;
lgtnfght;Lightning Fighters;Final Burn Alpha;;1990;Konami;Shooter;;;;;0;;;;;
mx5000;MX5000;MAME (Advance);;1987;Konami;Shooter;;;;;0;;;;;
macross;Macross I - Super Spacefortress;MAME (Advance);;1992;Banpresto;Shooter;;;;;0;;;;;
macross2;Macross II - The Super Dimension Fortress;Final Burn Alpha;;1993;Banpresto;Shooter;;;;;0;;;;;
macrossp;Macross Plus;MAME (Advance);;1996;Banpresto;Shooter;;;;;0;;;;;
madshark;Mad Shark;Final Burn Alpha;;1993;Allumer;Shooter;;;;;0;;;;;
mariner;Mariner;MAME (Advance);;1981;Amenip;Shooter;;;;;0;;;;;
mmatrix;Mars Matrix: Hyper Solid Shooting;Final Burn Alpha;;2000;Capcom, supported by Takumi;Shooter;;;;;0;;;;;
masterw;Master of Weapon;Final Burn Alpha;;1989;Taito Corporation Japan;Shooter;;;;;0;;;;;
mazinger;Mazinger Z;Final Burn Alpha;;1994;Banpresto/Dynamic Pl. Toei Animation;Shooter;;;;;0;;;;;
metafox;Meta Fox;Final Burn Alpha;;1989;Seta;Shooter;;;;;0;;;;;
metalb;Metal Black;Final Burn Alpha;;1991;Taito Corporation Japan;Shooter;;;;;0;;;;;
mirax;Mirax;Final Burn Alpha;;1985;Current Technologies;Shooter;;;;;0;;;;;
mysticri;Mystic Riders;MAME (Advance);;1992;Irem;Shooter;;;;;0;;;;;
nebulray;Nebulas Ray;MAME (Advance);;1994;Namco;Shooter;;;;;0;;;;;
nost;Nostradamus;Final Burn Alpha;;1993;Face;Shooter;;;;;0;;;;;
omegaf;Omega Fighter;Final Burn Alpha;;1989;UPL;Shooter;;;;;0;;;;;
ordyne;Ordyne;MAME (Advance);;1988;Namco;Shooter;;;;;0;;;;;
p47aces;P-47 Aces;MAME (Advance);;1995;Jaleco;Shooter;;;;;0;;;;;
parodius;Parodius DA!;Final Burn Alpha;;1990;Konami;Shooter;;;;;0;;;;;
fantjour;Parodius II - Fantastic Journey;MAME (Advance);gokuparo;1994;Konami;Shooter;;;;;0;;;;;
sexyparo;Parodius III - Sexy Parodius;MAME (Advance);;1996;Konami;Shooter;;;;;0;;;;;
phelios;Phelios;MAME (Advance);;1988;Namco;Shooter;;;;;0;;;;;
phoenix;Phoenix;MAME (Advance);;1980;Amstar;Shooter;;;;;0;;;;;
pistoldm;Pistol Daimyo no Bouken;MAME (Advance);;1990;Namco;Shooter;;;;;0;;;;;
plusalph;Plus Alpha;Final Burn Alpha;;1989;Jaleco;Shooter;;;;;0;;;;;
pollux;Pollux;Final Burn Alpha;;1991;Dooyong;Shooter;;;;;0;;;;;
preisle2;Prehistoric Isle 2;Final Burn Alpha;;1999;Yumekobo;Shooter;;;;;0;;;;;
prehisle;Prehistoric Isle in 1930;Final Burn Alpha;;1989;SNK;Shooter;;;;;0;;;;;
progear;Progear;Final Burn Alpha;;2001;Capcom, supported by Cave;Shooter;;;;;0;;;;;
pulstar;Pulstar;Final Burn Alpha;;1995;Aicom;Shooter;;;;;0;;;;;
rshark;R-Shark;Final Burn Alpha;;1995;Dooyong;Shooter;;;;;0;;;;;
rtype;R-Type;MAME (Advance);;1987;Irem;Shooter;;;;;0;;;;;
rtype2;R-Type II;MAME (Advance);;1989;Irem;Shooter;;;;;0;;;;;
rtypeleo;R-Type Leo;MAME (Advance);;1992;Irem;Shooter;;;;;0;;;;;
rabiolep;Rabio Lepus;Final Burn Alpha;;1987;V-System Co.;Shooter;;;;;0;;;;;
rsgun;Radiant Silvergun;MAME (Advance);;1998;Treasure;Shooter;;;;;0;;;;;
raiden;Raiden;MAME (Advance);;1990;Seibu Kaihatsu;Shooter;;;;;0;;;;;
raiden2;Raiden 2;Final Burn Alpha;;1993;Seibu Kaihatsu;Shooter;;;;;0;;;;;
raidendx;Raiden DX;Final Burn Alpha;;1993;Seibu Kaihatsu;Shooter;;;;;0;;;;;
